City,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price,Make_Model
Chennai,suv,manual,1,white,73,diesel,2018,11.89683,Mahindra-XUV500
Bangalore,hatchback,manual,1,grey,100,diesel,2015,5.72,Volkswagen-Polo
Hyderabad,hatchback,manual,1,blue,23,petrol,2019,7.44,Maruti Suzuki-Swift
Bangalore,hatchback,manual,2,grey,92,diesel,2012,2.31702,Ford-Figo
Hyderabad,hatchback,manual,1,white,16,petrol,2020,7.79,Honda-Jazz
Chennai,hatchback,manual,2,black,95,petrol,2013,2.83,Maruti Suzuki-A-Star
Bangalore,suv,manual,1,grey,60,petrol,2017,10.33,Hyundai-Creta
Delhi,hatchback,automatic,1,white,71,diesel,2019,7.08869,Maruti Suzuki-Swift
Delhi,sedan,automatic,1,white,96,petrol,2018,11.47,Toyota-Corolla Altis
Bangalore,hatchback,automatic,1,SLDFIRERED,47,petrol,2017,7.28,Maruti Suzuki-Baleno
Pune,sedan,manual,1,black,62,diesel,2018,9.99,Hyundai-Verna
Pune,hatchback,automatic,1,grey,24,petrol,2020,4.54,Maruti Suzuki-S-Presso
Bangalore,hatchback,automatic,1,grey,26,petrol,2020,8.82,Hyundai-New i20
Hyderabad,suv,automatic,1,grey,50,diesel,2020,10.99,Kia-Sonet
Bangalore,hatchback,manual,1,red,13,petrol,2016,3.70666,Renault-Kwid
Delhi,hatchback,manual,1,grey,35,petrol,2017,4.74014,Hyundai-Grand i10
Kolkata,hatchback,manual,1,red,16,petrol,2021,8.22,Hyundai-New i20
Pune,hatchback,manual,1,silver,34,petrol,2017,5.34,Maruti Suzuki-Swift
Pune,hatchback,manual,3,white,47,petrol,2014,2.92,Hyundai-i10
Pune,hatchback,manual,1,beige,45,petrol,2012,2.13,Maruti Suzuki-Alto K10
Pune,sedan,manual,1,white,118,diesel,2011,4.2,Maruti Suzuki-Swift Dzire
Kolkata,muv,manual,1,SILKY SILVER,17,petrol,2019,4.07,Maruti Suzuki-Eeco
Pune,hatchback,automatic,2,grey,54,petrol,2015,3.67,Maruti Suzuki-Wagon R 1.0
Bangalore,hatchback,automatic,2,grey,79,petrol,2016,4.01,Maruti Suzuki-Celerio
Bangalore,hatchback,manual,2,black,90,petrol,2010,2.27,Maruti Suzuki-Wagon R 1.0
Bangalore,sedan,automatic,1,white,82,petrol,2011,3.65629,Honda-City
Delhi,hatchback,manual,2,grey,34,petrol,2018,4.74165,Tata-Tiago
Bangalore,suv,manual,1,black,17,petrol,2021,11.09649,Mahindra-XUV 300
Delhi,hatchback,automatic,1,red,114,petrol,2018,5.43,Maruti Suzuki-Baleno
Delhi,suv,manual,1,grey,23,diesel,2019,8.25,Nissan-Kicks
Delhi,suv,automatic,1,black,36,petrol,2019,27.9,Mercedes-Benz-GLA
Delhi,suv,manual,1,white,45,petrol,2019,7.40292,Ford-EcoSport
Bangalore,hatchback,manual,1,silver,84,petrol,2018,3.00112,Maruti Suzuki-Alto 800
Pune,hatchback,manual,1,blue,54,petrol,2018,6.42,Maruti Suzuki-Baleno
Bangalore,hatchback,automatic,1,red,28,petrol,2013,4.11108,Hyundai-i10
Hyderabad,hatchback,automatic,1,grey,64,petrol,2018,6.18,Hyundai-Elite i20
Pune,hatchback,manual,1,red,45,petrol,2016,3.86222,Hyundai-Grand i10
Kolkata,hatchback,manual,1,white,11,petrol,2022,8.4,Hyundai-New i20
Bangalore,hatchback,manual,1,blue,40,petrol,2014,5.32,Volkswagen-Polo
Hyderabad,suv,manual,2,black,74,diesel,2018,7.99,Mahindra-TUV300
Hyderabad,sedan,automatic,3,silver,109,diesel,2015,5.26861,Volkswagen-Vento
Hyderabad,hatchback,automatic,1,brown,37,petrol,2021,9.18,Honda-Jazz
Hyderabad,hatchback,manual,1,silver,67,petrol,2018,6.75458,Maruti Suzuki-Swift
Hyderabad,hatchback,manual,2,grey,70,petrol+cng,2012,3.31009,Maruti Suzuki-Wagon R 1.0
Hyderabad,hatchback,manual,1,white,9,petrol,2019,3.62,Maruti Suzuki-Alto 800
Hyderabad,hatchback,automatic,1,grey,11,petrol,2022,12.31093,Hyundai-i20 N Line
Bangalore,hatchback,automatic,3,orange,74,petrol,2017,5.35407,Maruti Suzuki-Baleno
Pune,suv,manual,1,white,11,petrol,2021,10.41213,Kia-Sonet
Delhi,hatchback,automatic,3,red,64,petrol,2014,3.12911,Honda-Brio
Bangalore,hatchback,manual,1,white,26,petrol,2022,9.67067,Hyundai-New i20
Hyderabad,sedan,automatic,1,white,9,petrol,2019,8.0372,Maruti Suzuki-Dzire
Bangalore,hatchback,manual,1,green,36,diesel,2022,9.97,Tata-Altroz
Delhi,hatchback,manual,1,white,103,petrol,2015,4.34,Honda-Jazz
Bangalore,muv,manual,2,maroon,92,diesel,2014,5.79416,Honda-Mobilio
Delhi,suv,automatic,1,red,56,diesel,2020,9.602,Mahindra-XUV 300
Hyderabad,sedan,manual,1,silver,149,diesel,2013,4.17,Toyota-Etios
Chennai,hatchback,manual,1,grey,19,petrol,2019,5.97,Maruti Suzuki-Baleno
Hyderabad,hatchback,manual,1,silver,101,petrol,2015,3.59,Maruti Suzuki-Celerio
Bangalore,sedan,manual,1,black,9,petrol,2013,4.29,Honda-Amaze
Hyderabad,suv,automatic,1,red,32,diesel,2020,13.62393,Kia-Sonet
Bangalore,hatchback,manual,1,red,61,petrol,2016,5.87005,Hyundai-Elite i20
Delhi,muv,manual,1,golden,15,petrol,2020,6.41317,Renault-Triber
Bangalore,hatchback,manual,1,grey,63,petrol,2016,3.33,Renault-Kwid
Bangalore,hatchback,automatic,1,COSMOS BLUE,37,petrol,2019,4.83,Renault-Kwid
Delhi,suv,manual,1,red,13,petrol,2022,16.96703,Mahindra-XUV700
Bangalore,sedan,automatic,2,white,64,petrol,2018,8.75,Hyundai-Verna
Bangalore,suv,automatic,2,white,76,diesel,2016,11.74,Mahindra-XUV500
Bangalore,hatchback,manual,1,grey,73,petrol,2013,3.77,Volkswagen-Polo
Kolkata,hatchback,manual,1,red,6,petrol,2021,6.74,Tata-Altroz
Bangalore,suv,automatic,1,wine,73,diesel,2019,14.25,Mahindra-XUV500
Bangalore,sedan,automatic,1,blue,56,petrol,2018,7.79,Maruti Suzuki-Ciaz
Delhi,hatchback,manual,1,red,20,petrol,2021,7.04,Maruti Suzuki-Swift
Bangalore,hatchback,automatic,3,black,67,petrol,2013,3.00679,Maruti Suzuki-A-Star
Pune,sedan,manual,2,white,24,petrol,2018,4.52,Tata-Zest
Kolkata,muv,manual,1,grey,24,petrol,2020,4.42,Maruti Suzuki-Eeco
Bangalore,sedan,manual,2,red,77,diesel,2016,6.78,Honda-City
Hyderabad,hatchback,manual,3,silver,22,petrol,2012,1.79873,Chevrolet-Spark
Bangalore,sedan,manual,2,silver,122,diesel,2011,3.5,Maruti Suzuki-Swift Dzire
Bangalore,hatchback,manual,3,silver,81,petrol,2012,2.9,Honda-Brio
Pune,hatchback,manual,1,white,32,petrol,2018,6.84,Hyundai-Elite i20
Bangalore,hatchback,manual,2,grey,40,petrol,2015,2.89,Hyundai-Eon
Delhi,hatchback,manual,1,grey,15,petrol,2021,5.39,Maruti Suzuki-Swift
Bangalore,suv,manual,1,white,11,petrol,2022,19.47,Mahindra-XUV700
Pune,suv,automatic,1,white,36,petrol,2019,9.6,Hyundai-Venue
Hyderabad,hatchback,manual,2,orange,23,petrol,2019,4.32414,Maruti Suzuki-Celerio X
Hyderabad,hatchback,manual,2,SLEEK SILVER,37,petrol,2015,3.72,Hyundai-i10
Delhi,hatchback,manual,1,white,22,petrol,2015,2.42,Maruti Suzuki-Alto 800
Pune,hatchback,manual,2,grey,76,petrol+cng,2014,3.45,Hyundai-i10
Pune,hatchback,manual,1,grey,63,petrol,2018,3.47,Renault-Kwid
Pune,muv,manual,1,white,20,petrol,2022,12.29,Maruti Suzuki-XL6
Kolkata,hatchback,manual,1,maroon,20,petrol,2014,3.51289,Hyundai-Grand i10
Pune,suv,manual,1,white,73,diesel,2019,9.82,Mahindra-XUV 300
Hyderabad,hatchback,automatic,2,bronze,15,petrol,2019,4.39,Renault-Kwid
Bangalore,hatchback,manual,2,brown,79,diesel,2016,6.47133,Volkswagen-Polo
Hyderabad,hatchback,manual,1,grey,147,diesel,2014,3.89,Maruti Suzuki-Ritz
Hyderabad,hatchback,manual,1,golden,32,petrol,2021,7.62756,Tata-Altroz
Hyderabad,hatchback,automatic,2,white,54,petrol,2019,5.67095,Hyundai-Grand i10
Pune,hatchback,automatic,2,grey,56,petrol,2014,4.67,Hyundai-Grand i10
Bangalore,hatchback,manual,1,white,54,diesel,2017,5.48176,Tata-Tiago
Kolkata,hatchback,manual,1,grey,39,petrol,2020,3.42,Maruti Suzuki-Alto 800
Hyderabad,hatchback,automatic,1,blue,24,petrol,2020,4.7,Renault-Kwid
Bangalore,sedan,manual,1,B RED,69,petrol,2011,4.16,Maruti Suzuki-Swift Dzire
Pune,hatchback,automatic,1,white,17,petrol,2022,9.98,Honda-Jazz
Hyderabad,hatchback,automatic,1,grey,33,petrol,2021,9.35,Honda-Jazz
Delhi,suv,automatic,1,white,79,petrol,2016,8.69,Hyundai-Creta
Chennai,sedan,automatic,1,red,31,petrol,2019,7.73,Honda-Amaze
Bangalore,sedan,automatic,2,golden,80,petrol,2015,8.8,Toyota-Corolla Altis
Pune,hatchback,manual,1,blue,2,petrol+cng,2022,7.49,Hyundai-Grand i10 Nios
Bangalore,hatchback,manual,1,grey,33,petrol,2011,3.22,Hyundai-i10
Pune,hatchback,manual,1,white,42,diesel,2018,6.39,Hyundai-Grand i10
Bangalore,sedan,manual,1,white,23,petrol,2015,3.93344,Tata-Zest
Kolkata,hatchback,manual,1,silver,39,petrol,2021,6.31386,Maruti Suzuki-Swift
Chennai,hatchback,manual,1,black,11,diesel,2022,9.48,Tata-Altroz
Hyderabad,hatchback,manual,1,grey,17,petrol,2022,5.59259,Hyundai-New Santro 1.1
Bangalore,hatchback,manual,2,brown,32,petrol,2019,3.81,Renault-Kwid
Bangalore,hatchback,automatic,1,blue,32,petrol,2016,3.76,Maruti Suzuki-Alto K10
Pune,hatchback,manual,1,bronze,22,petrol,2019,3.51375,Renault-Kwid
Hyderabad,hatchback,manual,1,white,78,petrol,2018,6.23345,Maruti Suzuki-Swift
Pune,muv,manual,1,red,35,petrol,2015,2.94,Datsun-Go Plus
Bangalore,hatchback,manual,1,silver,30,diesel,2016,4.99,Tata-Tiago
Hyderabad,hatchback,manual,1,grey,11,petrol,2015,3.28,Maruti Suzuki-Alto K10
Delhi,sedan,automatic,2,silver,33,petrol,2017,8.1,Honda-City
Bangalore,hatchback,manual,1,red,134,petrol,2011,2.85,Hyundai-i10
Pune,sedan,automatic,1,red,10,petrol,2023,9.45063,Honda-Amaze
Bangalore,sedan,manual,1,red,69,petrol,2019,5.92,Tata-Tigor
Hyderabad,hatchback,manual,1,grey,43,petrol,2015,2.81053,Maruti Suzuki-Alto 800
Pune,sedan,automatic,1,white,22,petrol,2021,13.72151,Honda-City
Bangalore,hatchback,manual,1,blue,61,petrol,2015,2.88,Maruti Suzuki-Alto 800
Chennai,suv,manual,1,NEW PEARL WHITE,84,diesel,2018,13.09902,Mahindra-XUV500
Bangalore,sedan,automatic,2,brown,63,diesel,2016,6.64229,Volkswagen-Vento
Pune,crossover,manual,1,red,69,petrol,2017,3.54,Mahindra-KUV100
Chennai,sedan,automatic,1,blue,26,petrol,2022,17.49223,Volkswagen-Virtus
Bangalore,hatchback,manual,1,white,125,diesel,2016,6.29201,Volkswagen-Polo
Hyderabad,suv,manual,1,silver,16,petrol,2023,12.81548,Maruti Suzuki-Grand Vitara
Bangalore,sedan,manual,1,white,74,diesel,2015,5.25,Maruti Suzuki-Swift Dzire
Hyderabad,suv,manual,1,white,45,petrol,2015,5.58,Ford-EcoSport
Bangalore,suv,manual,1,blue,18,petrol,2022,17.10843,Maruti Suzuki-Grand Vitara
Bangalore,suv,automatic,2,orange,43,diesel,2016,7.54,Renault-Duster
Chennai,sedan,automatic,1,C BEIGE,78,petrol,2016,12.17,Skoda-Octavia
Kolkata,sedan,manual,1,silver,68,diesel,2014,4.07,Maruti Suzuki-Swift Dzire
Hyderabad,suv,manual,1,blue,93,diesel,2017,10.32912,Tata-Hexa
Hyderabad,hatchback,manual,2,blue,90,petrol,2012,3.32,Maruti Suzuki-Swift
Delhi,hatchback,automatic,1,white,31,petrol,2021,10.68,Hyundai-i20 N Line
Pune,suv,manual,1,black,15,petrol,2022,11.85,Kia-Sonet
Kolkata,hatchback,manual,1,black,11,diesel,2022,8.95,Tata-Altroz
Chennai,hatchback,automatic,1,silver,18,petrol,2020,8.65,Honda-Jazz
Hyderabad,suv,automatic,1,green,7,petrol,2022,16.54,Mahindra-Thar
Hyderabad,hatchback,manual,2,red,96,diesel,2015,4.13,Hyundai-Grand i10
Delhi,hatchback,automatic,2,blue,54,petrol,2018,5.75501,Maruti Suzuki-Swift
Bangalore,suv,manual,1,grey,80,petrol,2022,11.19948,Maruti Suzuki-Brezza
Hyderabad,suv,manual,2,silver,24,petrol,2021,18.84563,Mahindra-XUV700
Bangalore,suv,manual,1,red,27,petrol,2019,8.78,Tata-Nexon
Bangalore,suv,manual,2,silver,25,petrol,2016,6.76233,Ford-EcoSport
Delhi,muv,manual,2,silver,88,petrol,2013,4.32,Maruti Suzuki-Ertiga
Bangalore,hatchback,manual,1,blue,80,petrol,2012,2.69116,Ford-Figo
Pune,suv,automatic,1,orange,81,diesel,2018,8.87,Tata-Nexon
Bangalore,muv,manual,1,orange,1,petrol,2022,7.47,Renault-Triber
Delhi,muv,manual,1,brown,16,petrol,2022,6.69916,Renault-Triber
Bangalore,sedan,manual,2,brown,40,petrol,2015,5.46145,Honda-City
Bangalore,suv,manual,2,white,80,petrol,2016,6.58706,Honda-BR-V
Hyderabad,hatchback,automatic,1,blue,61,petrol,2017,5.45,Maruti Suzuki-Ignis
Pune,hatchback,manual,1,white,61,petrol,2016,3.89,Hyundai-i10
Chennai,suv,automatic,1,POLAR WHITE,98,diesel,2018,11.44,Hyundai-Creta
Bangalore,hatchback,manual,1,white,48,petrol,2018,5.41,Hyundai-Grand i10
Hyderabad,suv,automatic,1,silver,93,diesel,2021,9.42,Tata-Nexon
Bangalore,sedan,manual,1,beige,103,diesel,2012,4.62,Maruti Suzuki-Swift Dzire
Hyderabad,hatchback,manual,1,silver,52,petrol+cng,2013,3.42,Maruti Suzuki-Wagon R 1.0
Pune,hatchback,manual,1,grey,73,petrol,2014,4.15,Hyundai-Grand i10
Bangalore,suv,automatic,2,purple,56,diesel,2017,13.25572,Mahindra-XUV500
Delhi,hatchback,manual,1,red,101,petrol,2015,4.84,Hyundai-Elite i20
Kolkata,hatchback,automatic,1,silver,44,petrol,2020,3.74,Maruti Suzuki-S-Presso
Bangalore,suv,manual,1,white,47,petrol,2016,9.73831,Hyundai-Creta
Chennai,suv,manual,1,brown,53,diesel,2017,8.51136,Honda-WR-V
Bangalore,hatchback,manual,3,brown,84,diesel,2017,4.49945,Tata-Tiago
Pune,hatchback,manual,1,white,63,petrol,2015,5.58,Hyundai-Elite i20
Bangalore,sedan,automatic,1,red,49,petrol,2018,10.57,Hyundai-Verna
Bangalore,hatchback,manual,3,white,107,petrol,2011,2.00689,Hyundai-Eon
Hyderabad,crossover,manual,1,red,37,diesel,2017,7.66067,Hyundai-i20 Active
Chennai,sedan,automatic,1,blue,18,petrol,2020,7.01,Maruti Suzuki-Dzire
Kolkata,hatchback,manual,1,grey,28,petrol,2019,5.28,Maruti Suzuki-Swift
Hyderabad,suv,automatic,1,black,15,petrol,2022,21.96555,Mahindra-Scorpio N
Hyderabad,suv,manual,1,white,75,diesel,2019,12.87,Hyundai-Creta
Delhi,suv,manual,1,grey,24,petrol,2019,7.97019,Tata-Nexon
Bangalore,hatchback,automatic,1,blue,25,petrol,2021,4.94,Renault-Kwid
Hyderabad,suv,manual,1,white,10,petrol,2021,8.97,Hyundai-Venue
Chennai,suv,automatic,1,S SILVER,121,diesel,2015,8.06,Hyundai-Creta
Pune,sedan,automatic,1,silver,94,petrol,2015,6.42757,Honda-City
Hyderabad,hatchback,manual,2,white,32,petrol,2018,5.38,Volkswagen-Polo
Bangalore,suv,manual,1,white,64,petrol,2017,7.26529,Honda-WR-V
Hyderabad,hatchback,manual,2,grey,72,petrol,2014,3.15,Hyundai-Santro Xing
Hyderabad,hatchback,manual,1,brown,76,petrol,2018,5.68,Volkswagen-Polo
Hyderabad,hatchback,manual,1,silver,105,diesel,2012,3.09896,Maruti Suzuki-Ritz
Bangalore,hatchback,automatic,1,blue,27,petrol,2017,4.97122,Maruti Suzuki-Celerio
Bangalore,suv,automatic,1,blue,58,diesel,2019,32.5,BMW-X1
Kolkata,sedan,manual,3,silver,59,diesel,2014,3.01,Renault-Scala
Bangalore,suv,automatic,2,white,15,petrol,2019,10.32,Hyundai-Venue
Chennai,hatchback,manual,1,grey,23,petrol,2022,8.57,Honda-Jazz
Bangalore,hatchback,manual,3,red,79,petrol,2013,2.30869,Hyundai-Eon
Bangalore,muv,automatic,1,red,13,petrol,2020,6.4655,Renault-Triber
Hyderabad,suv,automatic,1,blue,26,petrol,2022,8.07,Renault-Kiger
Delhi,hatchback,manual,1,white,30,petrol,2021,6.63882,Tata-Altroz
Hyderabad,suv,manual,1,white,57,petrol,2022,10.31955,Tata-Nexon
Delhi,suv,automatic,1,white,52,diesel,2021,15.97327,Mahindra-XUV500
Pune,suv,manual,1,grey,66,diesel,2015,6.33631,Maruti Suzuki-S-Cross
Hyderabad,suv,manual,1,white,101,diesel,2017,6.57,Tata-Nexon
Hyderabad,suv,manual,1,black,4,diesel,2022,19.5993,MG Motors-Hector Plus
Hyderabad,suv,manual,1,white,17,petrol,2021,12.08751,Kia-Sonet
Bangalore,hatchback,automatic,1,grey,24,petrol,2015,3.82,Maruti Suzuki-Alto K10
Bangalore,hatchback,manual,1,maroon,33,petrol,2015,4.76,Hyundai-Grand i10
Pune,hatchback,manual,1,golden,15,petrol,2021,7.68,Tata-Altroz
Kolkata,suv,manual,1,red,22,petrol,2019,6.2075,Honda-WR-V
Kolkata,hatchback,manual,1,grey,14,petrol,2020,6.58,Maruti Suzuki-Baleno
Delhi,hatchback,manual,2,brown,102,petrol,2012,2.57,Honda-Jazz
Hyderabad,muv,manual,1,white,16,petrol,2022,11.43178,Maruti Suzuki-XL6
Chennai,hatchback,automatic,1,blue,12,petrol,2020,7.59,Hyundai-Grand i10 Nios
Pune,hatchback,manual,1,silver,82,petrol,2012,3.25,Hyundai-i20
Bangalore,suv,manual,2,white,56,petrol,2018,9.97,Hyundai-Creta
Pune,suv,automatic,1,red,39,petrol,2018,7.99,Tata-Nexon
Kolkata,hatchback,manual,1,silver,26,petrol,2015,4.12,Maruti Suzuki-Swift
Kolkata,suv,manual,1,black,36,petrol,2020,8.47,Kia-Sonet
Delhi,hatchback,manual,1,blue,75,petrol+cng,2018,4.08,Maruti Suzuki-Wagon R 1.0
Bangalore,suv,manual,1,white,26,petrol,2018,5.25,Renault-Captur
Bangalore,hatchback,manual,3,bronze,29,petrol,2017,3.23481,Renault-Kwid
Bangalore,hatchback,automatic,1,white,55,petrol,2018,5.40729,Maruti Suzuki-Celerio
Pune,hatchback,manual,1,grey,45,petrol+cng,2018,3.48,Maruti Suzuki-Alto 800
Bangalore,hatchback,automatic,2,orange,36,petrol,2016,3.4628,Maruti Suzuki-Alto K10
Bangalore,suv,automatic,1,black,78,diesel,2022,16.93628,Kia-Seltos
Hyderabad,hatchback,manual,1,red,27,petrol,2015,4.13579,Hyundai-i10
Hyderabad,hatchback,manual,1,blue,28,petrol,2016,6.87997,Maruti Suzuki-Baleno
Bangalore,hatchback,automatic,2,grey,91,petrol,2013,3.44,Hyundai-i10
Hyderabad,muv,manual,1,silver,27,petrol,2021,5.04,Maruti Suzuki-Eeco
Hyderabad,hatchback,manual,1,grey,71,diesel,2015,4.38,Maruti Suzuki-Swift
Pune,hatchback,manual,1,red,29,petrol,2018,5.36641,Hyundai-Grand i10
Pune,sedan,manual,3,brown,52,petrol,2013,3.64,Honda-City
Bangalore,suv,manual,2,grey,68,diesel,2016,6.12,Ford-EcoSport
Bangalore,suv,manual,1,blue,115,petrol,2016,8.59391,Hyundai-Creta
Pune,sedan,manual,2,white,56,petrol+cng,2016,5.97,Honda-City
Pune,hatchback,manual,1,grey,98,diesel,2014,4.35081,Maruti Suzuki-Swift
Hyderabad,suv,manual,1,white,53,diesel,2020,8.55747,Mahindra-Bolero
Bangalore,hatchback,manual,2,green,53,petrol,2016,2.57629,Datsun-Redi-GO
Bangalore,hatchback,manual,1,bronze,22,petrol,2017,3.92,Renault-Kwid
Pune,hatchback,manual,1,white,123,petrol,2014,2.77,Hyundai-Santro Xing
Delhi,hatchback,manual,1,white,78,petrol+cng,2013,2.59033,Hyundai-i10
Hyderabad,suv,manual,1,silver,9,petrol,2021,7.94,Renault-Kiger
Chennai,hatchback,manual,1,white,62,petrol,2019,7.37178,Volkswagen-Polo
Hyderabad,hatchback,automatic,1,grey,24,petrol,2022,8.39,Hyundai-Grand i10 Nios
Pune,hatchback,manual,1,red,37,petrol,2012,1.74,Maruti Suzuki-Alto
Bangalore,hatchback,manual,2,silver,62,petrol,2014,2.48,Datsun-GO
Delhi,hatchback,manual,1,white,1,petrol,2023,4.52,Maruti Suzuki-Alto K10
Hyderabad,hatchback,automatic,2,grey,30,petrol,2018,6.09,Hyundai-Grand i10
Bangalore,sedan,manual,2,white,59,petrol,2014,4.54,Honda-Amaze
Kolkata,hatchback,manual,1,SUPERIOR WHITE,23,petrol+cng,2022,5.76,Maruti Suzuki-Wagon R 1.0
Hyderabad,hatchback,manual,1,silver,5,petrol,2022,3.99204,Maruti Suzuki-Alto 800
Bangalore,hatchback,automatic,1,white,46,petrol,2017,4.11547,Maruti Suzuki-Alto K10
Pune,hatchback,manual,3,orange,60,diesel,2014,4.68,Volkswagen-Polo
Kolkata,suv,manual,1,white,46,diesel,2021,14.81902,Tata-Harrier
Pune,sedan,automatic,1,grey,100,petrol,2016,13.69,Skoda-Superb
Pune,suv,automatic,1,white,64,diesel,2018,13.25,Hyundai-Creta
Kolkata,suv,manual,1,red,39,diesel,2019,6.73,Mahindra-TUV300
Kolkata,hatchback,manual,1,grey,10,petrol,2022,3.60168,Maruti Suzuki-Alto 800
Hyderabad,hatchback,manual,2,grey,49,petrol,2011,2.68,Hyundai-i10
Bangalore,hatchback,automatic,1,white,33,petrol,2016,4.01562,Maruti Suzuki-Alto K10
Hyderabad,hatchback,automatic,1,grey,71,petrol,2018,4.82671,Maruti Suzuki-Celerio
Bangalore,hatchback,automatic,2,white,103,petrol,2015,3.67395,Maruti Suzuki-Celerio
Bangalore,hatchback,manual,1,blue,21,petrol,2022,11.01,Hyundai-i20 N Line
Bangalore,hatchback,automatic,1,blue,44,petrol,2020,7.68,Hyundai-Grand i10 Nios
Hyderabad,hatchback,manual,1,white,44,petrol,2017,2.89,Hyundai-Eon
Hyderabad,hatchback,manual,1,silver,96,petrol,2012,3.01361,Honda-Brio
Bangalore,sedan,manual,1,white,104,diesel,2013,5.48,Hyundai-Verna
Bangalore,suv,manual,1,red,77,petrol,2016,9.35722,Hyundai-Creta
Hyderabad,hatchback,manual,1,white,57,petrol,2017,2.47734,Datsun-Redi-GO
Pune,sedan,automatic,1,red,73,diesel,2017,8.69,Hyundai-Fluidic Verna 4S
Chennai,sedan,manual,1,PLATINUMSL,80,petrol,2015,4.05,Tata-Zest
Bangalore,hatchback,manual,1,grey,54,diesel,2017,6.89,Maruti Suzuki-Baleno
Bangalore,suv,manual,1,white,112,diesel,2015,8.72,Mahindra-XUV500
Delhi,muv,automatic,1,grey,83,diesel,2019,16.44661,Toyota-Innova Crysta
Bangalore,muv,manual,1,silver,90,petrol,2016,6.52058,Maruti Suzuki-Ertiga
Pune,hatchback,manual,1,orange,54,petrol+cng,2021,5.68,Maruti Suzuki-Wagon R 1.0
Bangalore,hatchback,automatic,1,grey,8,petrol,2017,4.85006,Maruti Suzuki-Celerio
Chennai,suv,manual,1,grey,24,diesel,2019,8.77421,Nissan-Kicks
Bangalore,hatchback,manual,2,red,55,petrol,2014,4.27,Hyundai-Grand i10
Hyderabad,hatchback,manual,2,silver,31,petrol,2015,3.58,Hyundai-i10
Bangalore,hatchback,manual,1,red,104,petrol,2017,4.17,Maruti Suzuki-Celerio
Pune,suv,automatic,1,green,14,petrol,2020,11.02,Tata-Nexon
Delhi,suv,manual,1,silver,65,diesel,2018,6.57,Ford-EcoSport
Hyderabad,muv,manual,2,red,42,petrol,2020,5.95307,Renault-Triber
Kolkata,suv,manual,1,silver,10,petrol,2020,8.42,Ford-EcoSport
Hyderabad,sedan,automatic,2,white,119,diesel,2015,9.47,Skoda-Octavia
Bangalore,suv,manual,2,white,78,diesel,2015,5.74556,Mahindra-TUV300
Bangalore,sedan,manual,3,blue,37,petrol,2014,3.71493,Hyundai-Xcent
Delhi,hatchback,manual,1,silver,43,petrol,2018,6.45,Hyundai-Elite i20
Hyderabad,hatchback,manual,1,silver,68,petrol+cng,2015,3.19,Maruti Suzuki-Alto K10
Bangalore,hatchback,manual,1,silver,17,petrol,2022,7.78,Toyota-Glanza
Kolkata,suv,manual,1,white,15,petrol,2021,6.19,Renault-Kiger
Chennai,hatchback,manual,1,white,27,petrol,2014,4.42,Hyundai-i20
Delhi,sedan,manual,1,grey,17,petrol,2017,3.91719,Tata-Zest
Chennai,hatchback,manual,1,SUNBURSTOR,65,diesel,2016,4.72,Tata-Tiago
Pune,hatchback,manual,2,SILVER,87,petrol,2017,3.0,Nissan-Micra Active
Chennai,sedan,manual,1,red,105,diesel,2017,8.74784,Honda-City
Delhi,hatchback,automatic,3,blue,32,petrol,2019,5.92,Maruti Suzuki-Baleno
Chennai,suv,automatic,1,silver,17,diesel,2022,18.93608,Hyundai-Creta
Delhi,hatchback,manual,1,grey,42,petrol,2018,5.71441,Hyundai-Elite i20
Pune,hatchback,manual,1,red,41,petrol+cng,2019,5.14143,Hyundai-New Santro 1.1
Kolkata,sedan,manual,1,blue,28,petrol,2019,5.54,Maruti Suzuki-Dzire
Bangalore,hatchback,manual,2,silver,41,petrol,2014,4.41,Maruti Suzuki-Swift
Bangalore,hatchback,manual,2,red,77,petrol,2011,2.86264,Hyundai-i10
Pune,sedan,manual,1,red,39,petrol,2017,7.03693,Honda-City
Bangalore,hatchback,manual,1,grey,56,diesel,2016,4.47,Tata-Tiago
Hyderabad,suv,manual,2,white,77,diesel,2017,9.54,Mahindra-Scorpio
Delhi,suv,automatic,1,silver,41,petrol,2017,12.6,Jeep-Compass
Hyderabad,suv,manual,1,green,27,diesel,2021,20.79395,Tata-Safari
Pune,hatchback,manual,1,R PASSION,79,petrol,2015,5.18,Hyundai-Elite i20
Bangalore,hatchback,manual,2,red,25,petrol,2019,3.99,Renault-Kwid
Delhi,sedan,automatic,1,grey,28,petrol,2022,13.88608,Honda-City
Hyderabad,hatchback,manual,1,grey,65,petrol,2016,5.08,Hyundai-Grand i10
Bangalore,sedan,manual,1,red,107,diesel,2016,4.89,Hyundai-Xcent
Kolkata,hatchback,manual,1,red,24,petrol,2016,3.3351,Maruti Suzuki-Wagon R 1.0
Bangalore,hatchback,manual,1,red,67,diesel,2018,8.01234,Volkswagen-Polo
Delhi,hatchback,manual,1,red,34,petrol,2021,6.97987,Hyundai-New i20
Delhi,suv,manual,1,brown,31,petrol,2020,7.68,Nissan-Magnite
Hyderabad,hatchback,manual,2,grey,44,petrol,2016,6.23364,Hyundai-Elite i20
Pune,hatchback,manual,1,silver,51,petrol+cng,2020,4.93,Hyundai-New Santro 1.1
Chennai,sedan,manual,1,white,13,petrol,2022,11.75063,Skoda-Slavia
