Id,City,Make,Model,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price
11189288,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,silver,36K,petrol,2011,291000.0
10532271,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,blue,52K,petrol,2018,611000.0
12199122,Noida,Mahindra,XUV500,suv,manual,1,black,45K,diesel,2020,1397000.0
11110757,Ghaziabad,Volkswagen,Vento,sedan,automatic,1,white,65K,petrol,2019,914000.0
10715802,Ghaziabad,Maruti Suzuki,Ciaz,sedan,manual,1,brown,44K,Petrol,2017,708000.0
13097705,Delhi,Maruti Suzuki,Baleno,hatchback,manual,2,silver,27K,petrol,2018,517000.0
11427251,Ghaziabad,Hyundai,Venue,suv,automatic,2,grey,66K,petrol,2019,866426.0
11177649,Delhi,Hyundai,Elite i20,hatchback,manual,1,silver,71K,petrol,2016,553000.0
10978653,Delhi,Hyundai,Elite i20,hatchback,manual,1,silver,87K,petrol,2017,521000.0
9540236,Gurgaon,BMW,X3,suv,automatic,1,blue,60K,diesel,2019,3950000.0
12536141,Delhi,Maruti Suzuki,XL6,muv,automatic,1,blue,16K,petrol,2022,1289000.0
12567904,Noida,Kia,Sonet,suv,automatic,1,red,57K,diesel,2020,1129000.0
12553896,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,silver,31K,petrol,2018,542000.0
11754390,Delhi,Hyundai,Verna,sedan,manual,2,grey,51K,petrol,2013,430000.0
12808940,Delhi,Hyundai,Elite i20,hatchback,manual,1,brown,102K,petrol,2016,489436.0
11206553,Delhi,Tata,Nexon,suv,automatic,1,brown,121K,diesel,2018,659000.0
10018703,Noida,Nissan,Kicks,suv,manual,1,grey,97K,diesel,2019,703000.0
12180592,Ghaziabad,Hyundai,Grand i10,hatchback,manual,1,red,17K,petrol,2013,342000.0
12442114,Delhi,Tata,Nexon,suv,manual,1,orange,48K,petrol,2019,759080.0
12071977,Delhi,Volkswagen,Polo,hatchback,manual,1,white,110K,petrol,2017,454000.0
9072862,Gurgaon,BMW,5 Series,sedan,automatic,1,grey,50K,diesel,2020,4290000.0
11091288,Gurgaon,BMW,X1,suv,automatic,1,blue,38K,diesel,2018,2390000.0
11939445,Noida,BMW,X1,suv,automatic,1,blue,45K,diesel,2019,2490000.0
11092677,Noida,Nissan,Sunny,sedan,manual,1,NIGHTSHADE 2,47K,petrol,2017,489000.0
12872706,Ghaziabad,Ford,Figo,hatchback,manual,1,white,26K,petrol,2021,599000.0
12441490,Noida,Maruti Suzuki,Swift,hatchback,manual,1,red,37K,petrol,2016,514000.0
13156398,Ghaziabad,Tata,Nexon,suv,manual,1,blue,55K,petrol,2017,701091.0
11491198,Noida,Hyundai,Elite i20,hatchback,manual,1,silver,54K,petrol,2017,576556.0
12713535,Delhi,Maruti Suzuki,Dzire,sedan,manual,1,grey,54K,diesel,2019,568000.0
12752823,Delhi,Maruti Suzuki,Ciaz,sedan,manual,2,grey,72K,petrol,2015,489510.0
13003781,Delhi,Skoda,Slavia,sedan,automatic,1,silver,8K,petrol,2022,1695000.0
12749177,Delhi,Tata,Nexon,suv,manual,1,white,60K,petrol,2019,759000.0
12753575,Ghaziabad,Hyundai,Grand i10,hatchback,manual,1,grey,50K,petrol,2019,513591.0
11936568,Delhi,Maruti Suzuki,Dzire,sedan,manual,1,grey,26K,petrol,2018,601521.0
12555413,Delhi,Hyundai,Elite i20,hatchback,manual,1,silver,28K,petrol,2016,566670.0
11225512,Delhi,Honda,Amaze,sedan,automatic,1,blue,100K,petrol,2016,554000.0
12093070,Ghaziabad,Toyota,Corolla Altis,sedan,manual,1,grey,74K,petrol,2015,710000.0
12894750,Delhi,Maruti Suzuki,Swift Dzire,sedan,manual,1,blue,46K,petrol,2015,428000.0
12858985,Delhi,Hyundai,Creta,suv,manual,1,grey,83K,petrol,2015,710000.0
13060089,Noida,Hyundai,Grand i10,hatchback,manual,1,grey,82K,petrol,2015,378000.0
12708635,Delhi,Hyundai,Venue,suv,automatic,1,green,22K,petrol,2021,1078000.0
12830609,Noida,Hyundai,Verna,sedan,manual,1,white,43K,petrol,2018,843661.0
10306721,Delhi,Skoda,Kushaq,suv,automatic,1,grey,6K,petrol,2022,1678000.0
11177325,Noida,MG Motors,Astor,suv,automatic,1,white,25K,petrol,2022,1480000.0
10114832,Delhi,Ford,Endeavour,suv,automatic,2,red,64K,diesel,2018,2394000.0
12439187,Noida,Hyundai,i20 N Line,hatchback,automatic,1,white,31K,petrol,2021,1068000.0
10811930,Delhi,Kia,Sonet,suv,manual,1,GLACIER WHITE PEARL,32K,petrol,2021,965000.0
10779143,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,blue,29K,petrol,2019,653000.0
10308644,Delhi,Kia,Seltos,suv,manual,1,black,33K,diesel,2021,1375000.0
12609964,Delhi,Hyundai,Elite i20,hatchback,manual,2,white,84K,petrol+cng,2018,559000.0
12283004,Delhi,Honda,WR-V,suv,manual,1,white,92K,petrol,2019,689114.0
11468762,Delhi,Maruti Suzuki,Ciaz,sedan,manual,1,blue,100K,petrol,2018,684000.0
9530759,Ghaziabad,Maruti Suzuki,Baleno,hatchback,automatic,1,red,114K,petrol,2018,543000.0
12762408,Delhi,Tata,Nexon,suv,manual,1,orange,80K,petrol,2019,588000.0
12946230,Delhi,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,107K,petrol,2013,324074.0
12924437,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,red,39K,petrol,2021,556677.0
11853402,Delhi,Nissan,Kicks,suv,manual,1,grey,23K,diesel,2019,825000.0
12503114,Noida,Maruti Suzuki,Vitara Brezza,suv,automatic,1,white,19K,petrol,2022,1097955.0
12508997,Ghaziabad,Honda,Jazz,hatchback,automatic,1,brown,23K,petrol,2021,901570.0
11853437,Noida,Maruti Suzuki,Baleno,hatchback,manual,1,blue,24K,petrol,2018,620176.0
13070261,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,red,25K,petrol,2022,635613.0
13023546,Delhi,Hyundai,Grand i10,hatchback,manual,1,silver,37K,petrol,2017,468000.0
13170053,Ghaziabad,Mahindra,Thar,suv,automatic,1,grey,16K,petrol,2021,1489555.0
13100999,Ghaziabad,Kia,Seltos,suv,automatic,1,red,38K,petrol,2020,1499000.0
13105988,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,white,12K,petrol,2020,620373.0
13005703,Ghaziabad,Hyundai,Verna,sedan,automatic,1,white,28K,petrol,2021,1295000.0
11752663,Delhi,Hyundai,Elite i20,hatchback,manual,1,white,81K,petrol,2015,511210.0
12743736,Ghaziabad,Maruti Suzuki,Swift,hatchback,manual,2,red,60K,petrol,2012,283000.0
12314867,Delhi,Honda,City,sedan,manual,1,silver,87K,petrol,2017,618585.0
13049323,Delhi,Maruti Suzuki,New Ertiga,muv,automatic,2,white,25K,petrol,2019,885143.0
11301610,Delhi,Maruti Suzuki,Ciaz,sedan,automatic,1,grey,119K,petrol,2017,591000.0
8221356,Ghaziabad,Hyundai,Verna,sedan,automatic,1,grey,82K,diesel,2018,821000.0
12940974,Delhi,Honda,Amaze,sedan,manual,2,maroon,51K,petrol,2015,354000.0
12336640,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,white,24K,petrol,2020,563000.0
11674619,Noida,Kia,Seltos,suv,manual,1,grey,17K,petrol,2022,1391000.0
12923839,Delhi,Mahindra,XUV 300,suv,automatic,1,red,56K,diesel,2020,960200.0
10968269,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,FIRE RED,57K,petrol,2018,574000.0
13229879,Noida,Maruti Suzuki,Vitara Brezza,suv,manual,1,grey,22K,petrol,2020,814000.0
12629905,Ghaziabad,Hyundai,Elite i20,hatchback,manual,1,silver,49K,petrol,2017,608114.0
12332646,Ghaziabad,Mahindra,XUV700,suv,automatic,1,silver,30K,petrol,2021,1771443.0
12821591,Ghaziabad,Hyundai,Verna,sedan,manual,1,white,27K,petrol,2019,992000.0
12709445,Ghaziabad,Hyundai,i20 N Line,hatchback,automatic,1,white,2K,petrol,2022,1190152.0
12990390,Delhi,Hyundai,Elite i20,hatchback,manual,1,silver,28K,petrol,2017,593404.0
12892567,Delhi,Toyota,Corolla Altis,sedan,automatic,1,white,59K,petrol,2014,675000.0
12999176,Delhi,Hyundai,Grand i10,hatchback,manual,1,silver,27K,petrol,2016,415378.0
12428942,Delhi,Tata,Tiago,hatchback,automatic,1,brown,113K,petrol,2018,444658.0
12136289,Ghaziabad,Hyundai,Grand i10,hatchback,automatic,1,white,36K,petrol,2014,423000.0
12926633,Delhi,Honda,City,sedan,automatic,2,grey,25K,petrol,2016,692000.0
12774679,Ghaziabad,Maruti Suzuki,Ciaz,sedan,automatic,1,brown,112K,petrol,2015,527770.0
12980196,Delhi,Hyundai,Grand i10,hatchback,manual,1,grey,79K,petrol,2015,379000.0
12777709,Delhi,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,60K,petrol,2014,384968.0
12854066,Noida,Renault,Kiger,suv,automatic,1,brown,11K,petrol,2023,824775.0
8851604,Ghaziabad,Kia,Sonet,suv,manual,1,beige,23K,diesel,2020,1028000.0
12622357,Delhi,MG Motors,Astor,suv,manual,1,white,6K,petrol,2022,1354000.0
11837937,Delhi,Renault,Kiger,suv,automatic,1,white,18K,petrol,2021,740470.0
12619145,Delhi,Kia,Sonet,suv,manual,1,white,15K,petrol,2022,1089000.0
12359538,Delhi,Tata,Altroz,hatchback,manual,1,white,36K,petrol,2020,671037.0
10874346,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,B RED,120K,petrol,2011,272000.0
12096796,Noida,Mahindra,XUV700,suv,automatic,1,white,70K,petrol,2021,2001625.0
12660538,Delhi,Hyundai,Elite i20,hatchback,manual,1,white,70K,petrol,2014,480637.0
12795598,Delhi,Kia,Carens,muv,manual,2,red,17K,petrol,2022,1378069.0
12090311,Delhi,Renault,Kwid,hatchback,automatic,1,bronze,28K,petrol,2021,466371.0
13102490,Ghaziabad,Maruti Suzuki,Swift,hatchback,manual,1,grey,10K,petrol,2019,564000.0
13194767,Noida,Tata,Nexon,suv,manual,1,grey,24K,petrol,2019,797019.0
12691469,Noida,Maruti Suzuki,Swift,hatchback,automatic,2,blue,14K,petrol,2022,751826.0
12840181,Noida,Renault,Triber,muv,manual,1,golden,15K,petrol,2020,641317.0
13291123,Noida,Honda,Amaze,sedan,automatic,1,silver,49K,petrol,2019,672000.0
13015832,Ghaziabad,Renault,Triber,muv,manual,1,silver,15K,petrol,2022,672198.0
12297838,Ghaziabad,Mahindra,XUV500,suv,automatic,1,black,33K,diesel,2019,1499000.0
10301264,Noida,Mahindra,Marazzo,muv,manual,1,maroon,74K,diesel,2018,848000.0
13070742,Delhi,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,white,64K,petrol+cng,2019,487429.0
10571352,Delhi,Hyundai,i10,hatchback,manual,1,blushing r,63K,petrol,2011,219000.0
11250710,Delhi,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,white,48K,petrol,2013,277000.0
13139070,Noida,Hyundai,Verna,sedan,manual,1,black,43K,petrol,2019,902642.0
12738222,Delhi,Honda,City,sedan,automatic,1,grey,61K,petrol,2012,416707.0
6788838,Noida,Nissan,Terrano,suv,manual,1,white,53K,petrol,2014,449000.0
12893470,Delhi,Honda,City,sedan,manual,1,grey,71K,petrol,2012,372917.0
12276932,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,grey,43K,petrol,2015,499000.0
12696238,Delhi,Honda,Amaze,sedan,manual,1,white,65K,petrol,2017,452000.0
11935139,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,silver,69K,petrol,2012,297000.0
11503495,Noida,Hyundai,Venue,suv,automatic,1,white,92K,petrol,2019,880000.0
12770605,Delhi,Volkswagen,Tiguan,suv,automatic,1,white,42K,petrol,2022,3075000.0
11580426,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,grey,91K,petrol,2016,484000.0
10862478,Delhi,Maruti Suzuki,Swift Dzire,sedan,manual,1,NEW MET BE,28K,petrol,2012,314000.0
12399258,Delhi,Hyundai,Grand i10,hatchback,manual,1,silver,60K,petrol,2013,319767.0
13073137,Ghaziabad,Hyundai,Verna,sedan,automatic,1,black,34K,petrol,2021,1186608.0
12326632,Delhi,Hyundai,Grand i10,hatchback,manual,1,silver,70K,petrol,2014,397000.0
11754694,Noida,Maruti Suzuki,Swift,hatchback,manual,1,red,20K,petrol,2021,704000.0
13150755,Ghaziabad,Mahindra,XUV500,suv,manual,1,black,43K,diesel,2021,1593585.0
9938161,Noida,Skoda,Fabia,hatchback,manual,1,silver,37K,petrol,2010,227000.0
12922694,Ghaziabad,Toyota,Urban Cruiser,suv,automatic,1,white,38K,petrol,2020,930702.0
12940174,Delhi,Maruti Suzuki,Wagon R 1.0,hatchback,automatic,2,white,33K,petrol,2016,339000.0
12699211,Noida,Honda,City,sedan,automatic,2,silver,60K,petrol,2014,497000.0
12879801,Delhi,Skoda,Kushaq,suv,manual,1,grey,10K,petrol,2022,1249000.0
12714041,Noida,Tata,Nexon,suv,manual,1,white,56K,petrol,2021,824290.0
10544324,Noida,Renault,Duster,suv,manual,1,silver,113K,diesel,2018,605000.0
10178130,Delhi,Hyundai,Elite i20,hatchback,manual,1,white,71K,petrol,2016,518000.0
10933985,Ghaziabad,Maruti Suzuki,Baleno,hatchback,automatic,1,M.P.SILVER,69K,petrol,2016,520000.0
13064033,Noida,Maruti Suzuki,Swift,hatchback,manual,1,silver,104K,petrol,2015,395349.0
10678931,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,white,31K,petrol,2011,272000.0
13104676,Noida,Maruti Suzuki,S-Cross,suv,manual,1,grey,8K,petrol,2020,862000.0
12659762,Ghaziabad,Honda,City,sedan,manual,1,red,64K,petrol,2014,510980.0
12862235,Delhi,Hyundai,Elite i20,hatchback,manual,1,red,52K,petrol+cng,2016,544303.0
12241928,Noida,Hyundai,Elite i20,hatchback,manual,1,white,111K,petrol,2015,439000.0
12340643,Delhi,Hyundai,Creta,suv,manual,1,red,33K,petrol,2017,914951.0
12580572,Ghaziabad,Tata,Altroz,hatchback,manual,2,white,7K,petrol,2022,739000.0
11324482,Delhi,Hyundai,Grand i10,hatchback,manual,1,white,40K,petrol,2019,533000.0
10854594,Delhi,Honda,Accord,sedan,automatic,1,silver,82K,petrol,2012,534000.0
12941905,Delhi,Honda,City,sedan,manual,1,silver,55K,petrol,2014,514448.0
12992084,Delhi,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,silver,89K,petrol+cng,2017,368000.0
9371006,Ghaziabad,Skoda,Octavia,sedan,automatic,2,grey,97K,petrol,2018,1399000.0
12843923,Ghaziabad,Honda,City,sedan,automatic,1,grey,59K,petrol,2017,781319.0
10360269,Delhi,Hyundai,Elite i20,hatchback,manual,1,white,59K,petrol,2017,551000.0
12503785,Delhi,Maruti Suzuki,S-Presso,hatchback,manual,1,silver,49K,petrol+cng,2020,435000.0
12741546,Delhi,Maruti Suzuki,Celerio,hatchback,manual,1,red,52K,petrol+cng,2018,447000.0
11327624,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,blue,68K,petrol,2019,653000.0
11132114,Noida,Hyundai,Verna,sedan,automatic,1,silver,62K,diesel,2018,961000.0
10190770,Delhi,Mahindra,Marazzo,muv,manual,1,grey,46K,diesel,2018,805000.0
12316301,Ghaziabad,Hyundai,Elite i20,hatchback,automatic,1,grey,39K,petrol,2018,695000.0
13017975,Delhi,Maruti Suzuki,Swift Dzire,sedan,manual,2,white,47K,petrol,2013,319000.0
12847213,Noida,Honda,Brio,hatchback,manual,1,silver,60K,petrol,2013,278000.0
11550696,Ghaziabad,Maruti Suzuki,Swift,hatchback,manual,1,silver,94K,petrol,2016,398000.0
12754815,Delhi,Renault,Kwid,hatchback,manual,1,silver,39K,petrol,2016,259000.0
9971862,Delhi,Maruti Suzuki,Ritz,hatchback,manual,1,silver,53K,petrol,2014,289000.0
11148900,Delhi,Hyundai,i10,hatchback,manual,2,white,66K,petrol,2014,291000.0
13071500,Delhi,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,76K,petrol+cng,2014,320729.0
12314963,Delhi,Maruti Suzuki,A-Star,hatchback,automatic,2,grey,103K,petrol,2012,234000.0
13018499,Ghaziabad,Hyundai,Grand i10,hatchback,manual,1,silver,62K,petrol+cng,2017,500269.0
12893294,Ghaziabad,Maruti Suzuki,Swift,hatchback,manual,1,red,15K,petrol,2022,654000.0
12552287,Delhi,Maruti Suzuki,Baleno,hatchback,manual,1,white,52K,petrol,2017,583172.0
12310436,Delhi,Mahindra,XUV700,suv,manual,1,red,13K,petrol,2022,1696703.0
12423043,Delhi,Ford,EcoSport,suv,manual,1,silver,65K,diesel,2018,657000.0
11985876,Noida,Tata,Altroz,hatchback,manual,2,golden,52K,petrol,2020,592000.0
10711443,Noida,Hyundai,Elite i20,hatchback,manual,1,silver,59K,diesel,2019,636000.0
12560924,Delhi,Maruti Suzuki,Dzire,sedan,manual,1,red,46K,petrol,2018,563000.0
13040217,Ghaziabad,Ford,EcoSport,suv,manual,1,white,62K,petrol,2017,664000.0
12061572,Delhi,Honda,City,sedan,automatic,2,brown,59K,petrol,2014,586000.0
10683540,Noida,Hyundai,Creta,suv,automatic,2,white,82K,diesel,2018,877000.0
10168588,Noida,Renault,Duster,suv,manual,1,grey,75K,diesel,2018,615000.0
12357942,Delhi,Maruti Suzuki,Alto K10,hatchback,manual,1,red,18K,petrol,2012,210010.0
10917136,Delhi,Honda,City,sedan,manual,2,silver,114K,petrol,2011,279000.0
12734573,Ghaziabad,Hyundai,Venue,suv,automatic,1,blue,82K,petrol,2020,935921.0
13063253,Noida,Hyundai,Grand i10,hatchback,manual,1,blue,79K,petrol+cng,2016,447000.0
12983326,Noida,Honda,City,sedan,manual,1,white,69K,petrol,2014,532000.0
11253150,Noida,Kia,Seltos,suv,manual,1,black,36K,diesel,2022,1527000.0
13144302,Delhi,Volkswagen,Polo,hatchback,manual,2,silver,25K,petrol,2017,519000.0
11550009,Ghaziabad,Renault,Kwid,hatchback,manual,1,white,64K,petrol,2019,366083.0
13021097,Ghaziabad,Renault,Kwid,hatchback,manual,1,white,33K,petrol,2020,369568.0
11032479,Noida,MG Motors,Astor,suv,manual,1,black,13K,petrol,2022,1218000.0
10267182,Ghaziabad,MG Motors,Astor,suv,automatic,1,white,28K,petrol,2022,1302000.0
13028268,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,grey,40K,petrol,2017,510450.0
13073270,Delhi,Kia,Sonet,suv,manual,1,black,51K,petrol,2021,968000.0
11574356,Noida,Mahindra,Thar,suv,automatic,1,black,9K,petrol,2022,1545000.0
12711125,Delhi,Renault,Kwid,hatchback,manual,1,grey,43K,petrol,2016,289000.0
11055248,Delhi,Honda,Jazz,hatchback,manual,2,brown,102K,petrol,2012,257000.0
12792633,Ghaziabad,Ford,EcoSport,suv,automatic,1,grey,82K,petrol,2015,562000.0
12880377,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,silver,29K,petrol,2012,321969.0
12949511,Delhi,Renault,Kwid,hatchback,manual,3,silver,18K,petrol,2016,235000.0
10949010,Delhi,Maruti Suzuki,Swift,hatchback,automatic,1,grey,20K,petrol,2022,675000.0
11059767,Delhi,Hyundai,i10,hatchback,manual,1,red,38K,petrol,2010,168000.0
12480506,Ghaziabad,Tata,Tiago,hatchback,manual,1,brown,55K,petrol,2019,492000.0
13126272,Noida,Hyundai,Elite i20,hatchback,manual,1,grey,25K,petrol,2019,582000.0
11259647,Ghaziabad,Maruti Suzuki,Vitara Brezza,suv,manual,1,grey,46K,diesel,2019,757000.0
8692840,Ghaziabad,Nissan,Magnite,suv,manual,1,blue,20K,petrol,2020,742000.0
13143040,Noida,Kia,Seltos,suv,manual,1,red,10K,petrol,2021,1095708.0
11462428,Noida,Tata,Tiago,hatchback,manual,1,red,19K,petrol,2021,595000.0
12822317,Delhi,Renault,Kwid,hatchback,manual,2,red,10K,petrol,2017,282000.0
12806610,Noida,Renault,Kiger,suv,automatic,1,white,11K,petrol,2022,767674.0
10855087,Ghaziabad,MG Motors,Astor,suv,automatic,1,SPICED ORANGE,13K,petrol,2022,1367000.0
12799982,Delhi,Maruti Suzuki,Celerio,hatchback,manual,1,grey,16K,petrol,2022,510000.0
11294100,Ghaziabad,Tata,Tiago,hatchback,manual,1,white,75K,petrol,2019,436813.0
12616536,Delhi,Maruti Suzuki,Alto K10,hatchback,manual,1,white,45K,petrol,2012,214000.0
10857348,Noida,Tata,Altroz,hatchback,manual,1,HISTREET_GLD,40K,petrol,2021,528000.0
13114147,Delhi,Toyota,Innova Crysta,muv,manual,1,grey,49K,petrol,2016,1307755.0
12897720,Delhi,Maruti Suzuki,Swift Dzire,sedan,automatic,2,grey,70K,petrol,2013,337000.0
11972108,Noida,Hyundai,Creta,suv,automatic,1,black,103K,petrol,2016,825000.0
10215664,Ghaziabad,Hyundai,Elite i20,hatchback,manual,3,red,44K,petrol,2015,439000.0
12895448,Ghaziabad,Maruti Suzuki,Swift Dzire,sedan,manual,1,grey,104K,petrol,2013,332000.0
12725120,Delhi,Honda,Jazz,hatchback,automatic,1,brown,34K,petrol,2021,886840.0
12195641,Ghaziabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,62K,petrol+cng,2014,328107.0
13064225,Ghaziabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,brown,88K,petrol+cng,2013,292000.0
10968838,Delhi,Maruti Suzuki,Swift,hatchback,manual,1,white,43K,petrol,2010,199000.0
12607933,Delhi,Hyundai,Verna,sedan,manual,2,white,80K,petrol+cng,2013,432000.0
12183616,Delhi,Maruti Suzuki,Ertiga,muv,manual,1,grey,114K,petrol,2012,417000.0
12240088,Noida,Hyundai,Creta,suv,manual,1,white,52K,petrol,2018,954000.0
12765285,Delhi,Maruti Suzuki,Eeco,muv,manual,1,silver,41K,petrol,2020,435000.0
12879743,Delhi,Hyundai,New Santro 1.1,hatchback,manual,1,red,22K,petrol,2018,439000.0
6520130,Noida,Hyundai,Fluidic Verna 4S,sedan,automatic,1,silver,128K,diesel,2016,518000.0
13109068,Noida,Hyundai,Grand i10,hatchback,manual,2,grey,47K,petrol+cng,2017,446014.0
13186766,Delhi,Maruti Suzuki,Ciaz,sedan,manual,1,grey,14K,petrol,2021,886702.0
12770506,Delhi,Kia,Sonet,suv,automatic,1,blue,32K,petrol,2020,1151999.0
7685782,Ghaziabad,Hyundai,Creta,suv,manual,2,white,46K,petrol+cng,2016,799000.0
10898089,Delhi,Tata,Zest,sedan,manual,1,white,19K,petrol,2019,470000.0
11343381,Ghaziabad,Honda,Amaze,sedan,automatic,1,grey,18K,petrol,2022,852000.0
11863877,Delhi,Hyundai,Elite i20,hatchback,manual,1,white,49K,petrol+cng,2017,613615.0
12088688,Ghaziabad,Hyundai,Xcent,sedan,manual,1,grey,39K,petrol,2019,555391.0
12506494,Delhi,Hyundai,Verna,sedan,automatic,1,red,44K,petrol,2018,987439.0
10887760,Delhi,Hyundai,Elite i20,hatchback,manual,1,SLEEK SILVER,41K,diesel,2018,559000.0
9290914,Delhi,Ford,Endeavour,suv,manual,1,white,35K,diesel,2019,2537000.0
12123534,Noida,Renault,Duster,suv,manual,1,blue,38K,diesel,2019,839000.0
12144462,Noida,Honda,City,sedan,automatic,1,grey,28K,petrol,2022,1388608.0
13089150,Delhi,Hyundai,Grand i10,hatchback,manual,1,grey,35K,petrol,2017,474014.0
12559564,Ghaziabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,13K,petrol,2022,526000.0
13049107,Ghaziabad,Maruti Suzuki,S-Cross,suv,manual,1,white,11K,petrol,2021,792000.0
10571354,Ghaziabad,Hyundai,i10,hatchback,manual,1,silver,27K,petrol,2011,218000.0
12390897,Delhi,Hyundai,i10,hatchback,manual,1,silver,40K,petrol,2011,200000.0
13088832,Ghaziabad,Hyundai,Grand i10,hatchback,manual,1,red,73K,petrol,2015,372000.0
10558617,Delhi,Maruti Suzuki,Swift,hatchback,manual,2,white,124K,petrol,2011,195000.0
10913112,Noida,Hyundai,Elite i20,hatchback,manual,1,RED PASSION,63K,petrol,2014,477000.0
13107099,Ghaziabad,Maruti Suzuki,A-Star,hatchback,automatic,2,grey,61K,petrol,2013,273264.0
10995262,Delhi,Maruti Suzuki,Swift,hatchback,manual,2,P.A.WHITE,12K,petrol,2011,242000.0
10598181,Delhi,Toyota,Etios Liva,hatchback,manual,1,silver,51K,petrol,2012,267000.0
11130384,Ghaziabad,Mahindra,Thar,suv,automatic,1,orange,28K,petrol,2021,1435015.0
12414106,Delhi,Hyundai,Tucson,suv,automatic,1,silver,50K,petrol,2018,1549000.0
1157438,Ghaziabad,Kia,Seltos,suv,manual,1,white,61K,diesel,2020,1329000.0
13183511,Ghaziabad,Kia,Seltos,suv,manual,1,grey,44K,diesel,2019,1290683.0
12546275,Ghaziabad,Maruti Suzuki,Swift,hatchback,manual,1,red,31K,petrol,2018,646189.0
12819420,Ghaziabad,Honda,City,sedan,manual,1,golden,72K,petrol,2012,354000.0
12770145,Delhi,Tata,Tiago,hatchback,manual,1,white,25K,diesel,2019,463104.0
11115912,Ghaziabad,Hyundai,Creta,suv,automatic,1,grey,62K,petrol,2017,949000.0
11550218,Delhi,Hyundai,i20 N Line,hatchback,automatic,1,white,21K,petrol,2021,1096576.0
11207448,Noida,Renault,Kiger,suv,manual,1,white,27K,petrol,2021,685000.0
10605742,Ghaziabad,Maruti Suzuki,Swift,hatchback,manual,1,silver,41K,petrol,2011,280000.0
13191709,Ghaziabad,Maruti Suzuki,Ertiga,muv,manual,1,grey,46K,petrol,2016,715000.0
12556245,Delhi,Hyundai,Elite i20,hatchback,manual,2,grey,68K,petrol,2015,494000.0
11080672,Ghaziabad,Maruti Suzuki,Vitara Brezza,suv,automatic,1,grey,103K,diesel,2019,770000.0
12415984,Delhi,Hyundai,i10,hatchback,manual,1,white,78K,petrol+cng,2013,259033.0
13026847,Noida,Maruti Suzuki,Ciaz,sedan,manual,1,brown,94K,petrol+cng,2016,557000.0
13053640,Delhi,Renault,Kwid,hatchback,manual,1,red,37K,petrol,2016,272000.0
8739977,Ghaziabad,Mahindra,Marazzo,muv,manual,1,blue,36K,diesel,2018,877000.0
12692877,Delhi,MG Motors,Astor,suv,manual,1,black,17K,petrol,2022,1103580.0
12651110,Noida,Renault,Kiger,suv,manual,1,brown,30K,petrol,2021,617506.0
10710115,Delhi,Nissan,Magnite,suv,automatic,1,black,40K,petrol,2021,787000.0
11301957,Delhi,Maruti Suzuki,Vitara Brezza,suv,automatic,1,grey,33K,petrol,2020,1035000.0
12949336,Delhi,Tata,Nexon,suv,manual,1,white,55K,petrol,2020,896000.0
12999171,Ghaziabad,Nissan,Magnite,suv,manual,1,white,33K,petrol,2022,859000.0
